IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,6297,,,,,,6296.788345,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,6322,,,,,,6321.911571,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,6384,,,,,,6383.836488,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,6393,,,,,,6392.809079,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,6420,,,,,,6420.341284,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,6491,,,,,,6490.779288,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,657.4,,,,,,657.3512466,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,659.5,,,,,,659.5252271,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,661.3,,,,,,661.2590196,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,6631,,,,,,6631.322761,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,665.4,,,,,,665.4193696,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,670.9,,,,,,670.8882638,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,6740,,,,,,6740.276588,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,682.7,,,,,,682.6747305,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,6832,,,,,,6832.236714,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,6933,,,,,,6932.524657,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,6933,,,,,,6932.897483,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,695.2,,,,,,695.1890489,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,7096,,,,,,7095.739896,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,734,,,,,,733.9983909,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,743.7,,,,,,743.6667365,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,7554,,,,,,7553.985583,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,757.9,,,,,,757.929959,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,774.5,,,,,,774.4763107,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,784.2,,,,,,784.1959026,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,8099,,,,,,8098.968516,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,8237,,,,,,8237.299606,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,8389,,,,,,8388.976405,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,8587,,,,,,8586.913589,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,8601,,,,,,8600.94373,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,862.6,,,,,,862.5948592,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,8677,,,,,,8677.11341,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,8757,,,,,,8757.305715,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,878.4,,,,,,878.377421,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,8895,,,,,,8895.421297,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,8917,,,,,,8916.67586,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,8939,,,,,,8938.93936,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,894.6,,,,,,894.55747,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,911.3,,,,,,911.3066051,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,917.4,,,,,,917.4123186,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,927,,,,,,927.0060087,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,9335,,,,,,9335.455853,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,9385,,,,,,9385.324681,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,945.8,,,,,,945.8060276,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,945.9,,,,,,945.8836473,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,946.4,,,,,,946.4317004,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,951.7,,,,,,951.7271726,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,9590,,,,,,9589.551747,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,9713,,,,,,9712.883003,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,981.5,,,,,,981.4536229,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,985.2,,,,,,985.2158175,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,9881,,,,,,9881.237449,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,9928,,,,,,9927.978103,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,9951,,,,,,9950.586871,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,996.3,,,,,,996.323522,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,112063,,,,,,112062.9523,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Male,SEX_MLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,120953,,,,,,120953.0081,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,124667,,,,,,124666.6941,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,127140,,,,,,127139.5544,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Male,SEX_MLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,129326,,,,,,129325.7189,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,131985,,,,,,131985.0369,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,133023,,,,,,133023.4235,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,146499,,,,,,146498.9072,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,160946,,,,,,160946.2469,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Male,SEX_MLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,162541,,,,,,162541.0484,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,172396,,,,,,172395.8555,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,175298,,,,,,175298.1393,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,178306,,,,,,178306.2646,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,185655,,,,,,185655.0902,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,187212,,,,,,187211.9006,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,191489,,,,,,191489.4651,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,202475,,,,,,202475.4211,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,206397,,,,,,206396.6936,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,209552,,,,,,209552.0834,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,212536,,,,,,212535.7436,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,217522,,,,,,217521.7428,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,220519,,,,,,220519.3121,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,220901,,,,,,220901.0343,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,224812,,,,,,224811.5362,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,234022,,,,,,234021.8474,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,23554,,,,,,23553.74881,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,238499,,,,,,238498.7503,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,241341,,,,,,241341.3224,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,249605,,,,,,249605.3717,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,252366,,,,,,252366.298,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,256802,,,,,,256801.7142,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,258229,,,,,,258229.0474,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,266369,,,,,,266368.5075,,,EN,2020-12-06T05:00:00.000Z
